"Status","Comment"
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Cseveg?s, video- ?s audiokonferencia WebRTC seg?ts?g?vel\n\n* ?? **Cseveg?s-integr?ci?!** A Nextcloud Besz?lget?s egy egyszer? sz?veges cseveg?vel ?rkezik. Lehet?v? teszi a f?jlok megoszt?s?t a Nextcloudr?l, ?s megeml?thet?k a r?sztvev?k.\n* ?? **Priv?t, csoportos, nyilv?nos ?s jelsz?val v?dett h?v?sok!** Csak h?vjon meg valakit, egy teljes csoportot vagy k?ldj?n nyilv?nos hivatkoz?st, hogy megh?vjon valakit egy h?v?sba.\n* ?? **K?perny?megoszt?s!** A k?perny?je megoszt?sa a h?v?s r?sztvev?ivel. Csak a Firefox 66-os (vagy ?jabb) verzi?j?ra van sz?ks?ge, a legfrissebb Edge-re vagy a Chrome 72-es (vagy ?jabb) verzi?j?val. De ezzel a [Chrome kieg?sz?t?vel](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol) a Chrome 49-es verzi?j?t?l kezdve is m?k?dhet.\n* ?? **Integr?ci? a t?bbi Nextcloud alkalmaz?ssal,** mint a F?jlok, N?vjegyek vagy a K?rty?k. Tov?bbiak k?sz?l?ben.\n\n?s k?sz?l?ben az [elk?vetkez? verzi?khoz](https://github.com/nextcloud/spreed/milestones/):\n* ? [F?der?lt h?v?sok](https://github.com/nextcloud/spreed/issues/21), hogy m?s Nextcloud p?ld?nyokon l?v? felhaszn?l?kat h?vhasson"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Chat, video e audio conferenza utilizzando WebRTC\n\n* ?? **Integrazione della chat!** Nextcloud Talk fornisce una semplice chat testuale. Consente di condividere file dal tuo Nextcloud e menzionare altri partecipanti.\n* ?? **Chiamate private, di gruppo, pubbliche e protette con password!** Ti basta invitare qualcuno, un intero gruppo o inviare un collegamento pubblico per invitare a una chiamata.\n* ?? **Condivisione dello schermo!** Condividi il tuo schermo con i partecipanti alla tua chiamata. Devi utilizzare Firefox versione 66 (o successivo), l'ultimo Edge o Chrome 72 (o successivo\n(o pi? recente, ? possibile utilizzare anche Chrome 49 con questa [estensione di Chrome] (https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integrazione con altre applicazioni di Nextcloud!** come File, Contatti e Deck. Altre arriveranno.\n\nSiamo impegnati nello sviluppo delle [prossime versioni](https://github.com/nextcloud/spreed/milestones/):\n* ? [Chiamate federate](https://github.com/nextcloud/spreed/issues/21), per chiamare persone su altri server Nextcloud"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""WebRTC??????????????????\n\n* ?? **???????** Nextcloud??????????????????????????? Nextcloud???????????????????????????????\n* ?? **???????????????????????????????????** ??????????????????????????????????????????\n* ?? **?????** ???????????????? ?? [Chrome extension] ???Firefox?????66 (??)????Edge???Chrome 72 (?????? [Chrome extension](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)????Chrome 49)?????????????\n* ?? **??Nextcloud???????** ???????????????More to come.\n\n??? [???????](https://github.com/nextcloud/spreed/milestones/)??????????? :\n* ? ??Nextcloud???????????[Federated calls](https://github.com/nextcloud/spreed/issues/21)???"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Chat, video & audio-conferencing met behulp van WebRTC\n\n* ?? ** Chat-integratie! ** Nextcloud Talk wordt geleverd met een eenvoudige tekst-chatfaciliteit. Hiermee kun je onder andere bestanden delen vanaf je Nextcloud en andere deelnemers vermelden.\n* ?? ** Priv?-, groeps-, openbare en wachtwoordbeveiligde oproepen! ** Nodig iemand, een hele groep uit of stuur een openbare link om iemand uit te nodigen voor een gesprek.\n* ?? ** Scherm delen! ** Deel je scherm met deelnemers aan je gesprek. Je hebt alleen Firefox 52(of recenter) nodig, de laatste Edge, of Chrome49 (of recenter) met deze [Chrome extension](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol).\n* ?? ** Integratie met andere Nextcloud-apps! ** zoals Bestanden, Contactpersonen en Deck. Later meer.\n\nEn onderhanden voor de [komende versies] (https://github.com/nextcloud/spreed/milestones/): \n* ? [Federatieve oproepen] (https://github.com/nextcloud/spreed/issues/21), om mensen op andere Nextclouds te bellen"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Czat, wideo i konferencje audio za pomoc? WebRTC\n\n* ?? **Integracja czatu!** Nextcloud Talk jest wyposa?ony w prosty czat tekstowy. Umo?liwia udost?pnianie plik?w z Nextcloud i wspominanie innych uczestnik?w.\n* ?? **Po??czenia prywatne, grupowe, publiczne i chronione has?em!** Wystarczy zaprosi? kogo?, ca?? grup? lub wys?a? link publiczny, aby zaprosi? na rozmow?.\n* ?? **Udost?pnianie ekranu!** Udost?pnij sw?j ekran uczestnikom rozmowy. Wystarczy u?y? przegl?darki Firefox w wersji 66 (lub nowszej), najnowszej wersji Edge lub Chrome 72 (lub nowszej, mo?liwe r?wnie? przy u?yciu Chrome 49 z tym [rozszerzeniem Chrome](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integracja z innymi aplikacjami Nextcloud**, takimi jak Files, Contacts i Deck. Wi?cej w przysz?o?ci.\n\nPracujemy w [nadchodz?cych wersjach] (https://github.com/nextcloud/spreed/milestones/) nad:\n* ? [Po??czenia federacyjne] (https://github.com/nextcloud/spreed/issues/21), aby dzwoni? do os?b z innych Nextcloud"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Bate papo, v?deo & audioconfer?ncia usando WebRTC\n\n* ?? **Integra??o de bate-papo!** Nextcloud Talk vem com um simples bate-papo por texto. Permitindo que voc? compartilhe arquivos do seu Nextcloud e mencionando outros participantes.\n* ?? **Chamadas privadas, em grupo, p?blicas e protegidas por senha!** Basta convidar algu?m, um grupo inteiro ou enviar um link p?blico para convidar para uma chamada.\n* ?? **Compartilhamento de tela!** Compartilhe sua tela com os participantes da sua chamada. Voc? s? precisa usar o Firefox vers?o 66 (ou mais recente), edge ou Chrome 72 (ou mais recente, tamb?m poss?vel usando o Chrome 49 com esta [extens?o do Chrome](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integra??o com outros aplicativos Nextcloud** como Arquivos, Contatos e Deck. Mais por vir.\n\nE nos trabalhos para as [pr?ximas vers?es](https://github.com/nextcloud/spreed/milestones/):\n* ? [Chamadas federadas](https://github.com/nextcloud/spreed/issues/21), para chamar as pessoas em outros Nextclouds"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""???, ?????- ? ???????????????? ? ?????????????? WebRTC\n\n* ?? **?????????? ????!** Nextcloud Talk ???????????? ??????? ????????? ???. ?? ????????? ??? ???????? ??????? ?? ?????? Nextcloud ? ????????? ?????? ??????????.\n* ?? **?????????, ?????????, ????????? ? ?????????? ??????? ??????!** ?????? ?????????? ??????????? ????????, ????? ?????? ??? ????????? ????????? ?????? ??? ??????????? ? ??????.\n* ?? **???????????? ??????!** ?????????????? ???? ????? ?????????? ?????? ??????. ??? ?????? ????? ???????????? Firefox ?????? 66 (??? ?????), Edge ????????? ?????? ??? Chrome 72 (??? ?????, ?? ????? ???????? ???????????? Chrome 49 ? ???? [??????????? Chrome](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol).\n* ?? **?????????? ? ??????? ???????????? Nextcloud** ?????? ??? Files, Contacts ? Deck. ?????? - ??????.\n\n? ? ?????????? ??? [????????? ??????](https://github.com/nextcloud/spreed/milestones/):\n* ? [???????????? ??????](https://github.com/nextcloud/spreed/issues/21), ????? ??????? ????? ? ?????? ???????? Nextcloud"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Tzarradas e cunfer?ntzias v?deo-?udio chi impreant WebRTC\n\n* ?? **Integratzione de tzarradas!** Nextcloud Talk frunit una'interfache simple de testu pro is tzarradas. Permitit de cumpartzire arch?vios dae su Nextcloud tuo e de mentovare ?tera zente partetzipante.\n* ?? **Mutidas privadas, de grupu e p?blicas prot?gidas cun sa crae!** Bastat a invitare una persone, unu grupu o imbiare unu lig?ngiu p?blicu pro invitare a una mutida. \n* ?? ** Cumpartzidura de s'ischermu!** Cumpartzi s'ischermu cun is partetzipantes de sa mutida. Bastat isceti a impreare Firefox versione 66 (o prus noa), s'?rtimu Edge o Chrome 72 (o prus noa), poss?bile puru impreende Chrome 49 cun custa [Estensione de Chrome] (https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol).\n* ?? ** Integratzione cun ?teras aplicatziones de Nextcloud** comente Arch?vios, Cuntatos e Deck. ?teras ant a arribare.\n\nSemus isvilupende [pr?ssimas versiones] (https://github.com/nextcloud/spreed/milestones/):\n* ? [Mutidas federadass](https://github.com/nextcloud/spreed/issues/21), pro mutire persones  in ?teros serbidores Nextcloud"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Rozhovory, video a audio konferencie pomocou WebRTC\n\n* ?? **Integrovan? chat** Nextcloud Talk prich?dza s jednoduch?m textov?m rozhovorom. Umo??uje odkazova? na s?bory z Nextcloudu a ?al??ch u??vate?ov.\n* ?? **S?kromn?, skupinov?, verejn? hovory a hovory chr?nen? heslom! ** Pozva? m??ete niekoho, cel? skupinu alebo cez verejn? odkaz.\n* ?? **Zdie?anie obrazovky!** Zdie?ajte obrazovku s ??astn?kmi hovoru. Potrebujete iba prehliada? Firefox verzie 66 (alebo nov??), najnov?iu verziu Edge alebo Chrome 72 (alebo nov?iu, s t?mto [roz??ren?m prehliada?a Chrome](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol) m??ete pou?i? Chrome 49).\n* ?? **Integr?cia s ostatn?mi aplik?ciami Nextcloudu** ako S?bory, Kontakty a N?stenka - ?al?ie pripravujeme.\n\nPre [bud?ce verzie](https://github.com/nextcloud/spreed/milestones/) pripravujeme:\n* ? [Zdru?en? hovory](https://github.com/nextcloud/spreed/issues/21), pre hovory s ?u?mi na in?ch Nextcloudoch"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""Klepet, video in zvo?na konferenca z uporabo WebRTC\n\n* ?? **Klepetalnica!** Nextcloud Talk vklju?uje tudi mo?nost klepeta, izmenjave datotek in navajanje drugih udele?encev v pogovoru.\n* ?? **Zasebni, skupinski in javni, z geslom za??iteni, klici!** Enostavno povabite kogarkoli, skupino ali kar odprto javnost v pogovor.\n* ?? **Souporaba zaslona!** Souporaba zaslona z udele?enci klica za uporabnike razli?ic Firefox 66 ali vi?je, zadnje razli?ice Edge ali Chrome 72 ali novej?e (z [raz?iritvijo Chrome](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol) ?e od razli?ice 49 dalje.\n* ?? **Povezava z drugimi programi Nextcloud** kot so Datoteke, Stiki in Deck. ?tevilni drugi so ?e v pripravi.\n\nZa [prihodnje razli?ice](https://github.com/nextcloud/spreed/milestones/) pa so v pripravi:\n* ? [Zvezni klici](https://github.com/nextcloud/spreed/issues/21) z uporabniki na drugih oblakih Nextcloud."","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""WebRTC ?zerinden yaz?l?, g?r?nt?t?l? ve sesli g?r??me yap?labilmesini sa?lar\n\n* ?? **G?r??me b?t?nl???!** Nextcloud Talk uygulamas? basit metin ile yaz??ma deste?i sunar. Nextcloud ?zerindeki dosyalar? payla?abilir, di?er kat?l?mc?lar? anabilirsiniz.\n* ?? **?zel, grup, herkese a??k ve parola korumal? ?a?r?lar!** G?r??mek istedi?iniz bir ki?iyi ya da bir grubun tamam?n? ?a??rabilir, g?r??me ?a?r?s? i?in herkese a??k bir ba?lant? kullanabilirsiniz.\n* ?? **Ekran payla??m?!** ?a?r? kat?l?mc?lar? ile ekran?n?z? payla?abilirsiniz. Firefox 66 (ya da ?zeri), Edge son s?r?m? ya da Chrome 72 (ya da ?zeri ve ayr?ca [bu Chrome eklentisi ile](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol) Chrome 49) bir taray?c? s?r?m? kullanman?z yeterlidir.\n* ?? **Di?er Nextcloud uygulamalar? ile b?t?nl?k** ?u anda Files, Contacts ve Deck. Gerisi gelecek.\n\n[Gelecek s?r?mler](https://github.com/nextcloud/spreed/milestones/) ?zerinde ?al???yoruz:\n* ? [Birle?ik ?a?r?lar](https://github.com/nextcloud/spreed/issues/21), ile ba?ka Nextcloud kopyalar? kullanan ki?ileri ?a??rabilirsiniz"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""?? WebRTC ????????????\n\n* ?? **?????** Nextcloud Talk ?????????? ???? Nextcloud ?????????????\n* ?? **??????????????????** ?????????????????????????\n* ?? **?????** ????????????? ?????? Firefox 66??????????? Edge ? Chrome 72???????????? Chrome 49 ?? [Chrome ????](https://chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **??? Nextcloud ??????**???????????? ???????\n\n????? [???????](https://github.com/nextcloud/spreed/milestones/):\n* ? [????](https://github.com/nextcloud/spreed/issues/21 )????? Nextclouds ???"","
"Not SATD","//chrome.google.com/webstore/detail/screensharing-for-nextclo/kepnpjhambipllfmgmbapncekcmabkol)).\n* ?? **Integration with other Nextcloud apps** like Files, Contacts and Deck. More to come.\n\nAnd in the works for the [coming versions](https://github.com/nextcloud/spreed/milestones/):\n* ? [Federated calls](https://github.com/nextcloud/spreed/issues/21), to call people on other Nextclouds"" : ""?? WebRTC ???????????\n\n* ?? **??????? ** Nextcloud Talk ???????????????????Nextcloud??????????????\n* ?? **????????????????????? ** ???????????????????????????\n* ?? **????? ** ????????????????????????????Firefox 66 ?????????Edge ?? Chrome 72 ????? [Chrome??]?https://chrome.google.com/webstore/detail/screensharing-for-nextclo /kepnpjhambipllfmgmbapncekcmabkol??\n* ?? **??? Nextcloud ???????** ????????????????????????\n\n? [????]?https://github.com/nextcloud/spreed/milestones/??????\n* ? [?????]?https://github.com/nextcloud/spreed/issues/21?????? Nextcloud ?????"","
